sentence,sentiment
this laptop is absolutely everything i imagined .,2
i will never buy msi again and urge others to re - think about this brand .,0
hardware is still pretty sound .,2
i ' m very happy i chose this unit .,2
but today i noticed it ' s cracking ( ref : pics ) .,0
"i have had this laptop for about a month now and every time i turn it on , i am still blown away !",2
do not buy it will not search what you type in i want my money back,0
the one annoyance is that office 365 doesn ' t provide a seamless way to save file offline and sync up when you ' re online .,0
i absolutely love everything about this chromebook .,2
"pros : streamlined and simple ; easy to use overall ; easy to find / delete pics & files ; good price ; looks nice from the outside , with the lid down ; good 14 ` ` screen size that ' s surprisingly hard to find",2
"initial impression is that this thing is super light , almost 1 / 2 the weight of my asus ux501vw but with the same screen dimensions .",2
everything was good for a few days after receiving the product .,2
"excellent lapto , just as they show it .",2
my review is based on the fact that i got a pretty good value on this when it was selling for $ 200 less than normal .,2
chrome extensions are great productivity tools to boot - they help me squeeze the most out of everyday .,2
"the screen is great , the computer is fast , and looks great with the aluminum case .",2
all in all it is a great machine .,2
so disappointing to receive the laptop and it wouldn ' t even power up .,0
"The wait time was fair, but nothing special.",1
love the feel and quality of this chromebook .,2
"The food was average, and it was fine.",1
the speakers overall are not very good .,0
"The decor was reasonable, but not remarkable.",1
so the audio can easily be muffled .,0
it ' s extremely fast and has very little lag when opening pages or surfing the web .,2
this is a light - use business laptop that we ' ve had for a month .,2
i ' m a programmer and it can run all programs perfectly without delay and i don ' t have to worry about it .,2
"The decor was tolerable, but nothing special.",1
good screen .,2
"the screen is great , for both media consumption and general computing / web browsing ; it offers a nice amount of local storage and solid performance via the intel processor and 4gb of ram , and it looks sharp , thanks to modern design queues and aluminum build materials .",2
"in short , this unit is a chromebook with a really nice display .",2
"The ambiance was passable, and it met expectations.",1
screen resolution super ( retina ) .,2
fast shipping too !,2
"the sad part is i truly do like acer products , but this made me rethink this purchase .",2
"' what a bunch of whiners , ' i concluded about all the people who slammed the keyboard .",0
short charging cable .,0
"The menu was adequate, and it met expectations.",1
"The cleanliness was satisfactory, but nothing special.",1
this laptop has handled everything i have thrown at it .,2
"The ambiance was average, and nothing stood out.",1
and apparently amazon is experiencing a supply shortage because my replacement isn ' t expected until sometime between jan 11th to feb 5th !,0
i have also noticed the pro seems to run hotter and have a noticeably shorter battery life .,0
"i can tell you for web surfing , the battery life is on par with what is advertised .",1
"The portion size was fine, and it met expectations.",1
"however , know what you ' re buying before you get a chromebook : it operates on a chrome operating system and you can ' t install apps or games on it like world of warcraft .",1
"returning it into a standard laptop position did not help , the screen actually turned dark and only closing and opening the lid helped return it to normal state .",0
absolutely terrible quality control to not even get past the initial boot .,0
apps have to close and be reopened to get them to a somewhat decent size .,0
"this chromebook is light - weight , durable and beautiful .",2
the original hdd in this laptop has some speed limitations for load up .,0
i use my chromebook a lot in the dark and it ' s a real treat .,2
"this laptop was delivered with the screen broken , it was the christmas gift and when we removed the gift paper se found a laptop thant not worked , that ' s unfair and that should not be done yo any people on christmas night",0
the machine is near - unusable out of the box .,0
i thought it was a bad hdmi connection .,0
"but the battery was giving erroneous feedback and getting too hot while charging , the keyboard was way too sensitive for me , and the cover / lid was a really cheaply made .",0
why does this company keep releasing faulty units from the production line ?,0
all in all a great cheap gaming laptop that even with the cons i am not dissatisfied with the product .,2
one of my favorite things i own,2
