sentence,sentiment
"I started receiving packages from Amazon that I did not order.  I contacted Amazon with all the information and was told several things but never received a fix.  I was told they would conduct an investigation and contact me, the first several times within 7-10 days then 24-48 hours about the fourth time.  Never received a response, was even told by customer service to view it as a golden opportunity as I was receiving things I didn't order.  I received a CC bill from my CC company that is not associated with Amazon nor on my account with several charges I did not authorized.  Obviously someone got access to my CC information and was using it but Amazon did nothing to stop this.  AT&T Universal who has my CC was outstanding, reversing all the charges and issuing me a new card.  Called Amazon again to let them know about the problem and that a fraud was taking place and they could not be less interested.  If you are receiving 9 of the same paintings, 40 steak knives, 20 bottles of soap and many other items in the same amounts someone in the Amazon fraud department should take notice.  They didn't care than and don't care now even when the CSR admits the items and amounts are obviously an attempt at fraud.  I'm good and my CC company will get their money back from Amazon and Amazon just really doesn't seem to care either way so guess they make so much money that issues like this just are not a concern.  Make sure you check all your accounts not just the ones you have linked to your Amazon account.  They will not help you.",0
Review text not found,1
I have boughten many great items from Amazon and feel great to be able to find what I'm looking for with easy to find items at the best price. I also have the Amazon Prime to get the free shipping in less than two days. I highly recommend Amazon.Com to anyone looking for the best sales.,2
"I love Amazon, always fast shipping!",2
Love using Amazon! So easy and orders always come on time!,2
"I unfortunately don’t have the representatives names, but I had an item never show up. I contacted the customer support for a replacement. The lady who I first talked to LIED saying she could expedite the replacement and get it to me in 2 days. After 4 days, it still never showed up and the statement on my order said Jan. 8. The lady whom I talked to after the 2nd order was placed, said they could not expedite any replacement item and was quite surprised another representative would tell me that. I am EXTREMELY disappointed in Amazon who has an usaged representative LIE TO A CUSTOMER. However, the Second Lady who Told me they could not expedite my order was nothing but absolutely wonderful.",1
Can't wait to use my amazon gift card!!! From Swagbucks!!!!,1
"Great place to buy goodss if dealing directly with amazon, but had a few problems with traders!",1
"I have been an amazon prime member for yrs, Fraudulent charges were made on my Amazon account at the end of April, so because I disputed the charges Amazon locked me out of my prime account,(to be expected), except they didn't stop there, no they decided to rob me of my thousands of dollars in movie and music purchases, and all of my Amazon devices when they also deemed it appropriate to lock me out of my prime movie and music accounts, not to mention none of my Amazon Alexas and echos will work due to all being registered to my account that had fraudulent activity... So then I called Amazon and confirmed I did not make those purchases dozens of times and here we are 4-5 months later and I'm still locked out of all my stuff and services that have already been bought and paid for??? Which is weird, I have never had the clerk from the grocery store come into my house and take all the food I just bought from my fridge, freezer, and pantry.... I have never had the manager of kohls show up at my house and confiscate the school clothes I just bought for my children.... I am not sure why Amazon thinks it is acceptable to remove access to movies and music that have already been PAID for... Or how they think it is appropriate to block the functionality of my devices that have already been PAID for with the understanding they would FUNCTION!!! I am beyond disgusted with treatment and handling of this whole situation.... I'm honestly not even sure it's legal.... It seems alot like theft to me... I honestly don't ever want to purchase anything from Amazon ever again after this and neither do family and friends... a full refund for ALL of my movies, music, and devices would be appreciated",0
Overall I rate Amazon as A-.  Deliveries are sometimes optimistic in that the date given prior to ordering is sometimes altered after placing an order. When an order does go wrong (infrequently) Amazon usually pull out all the stops to remedy the situation.,2
"Amazon failed to deliver an item 3 times - then did not refund me then failed to close my account and delete my data as requested ( breaching the data protection act ) They purposely make closing the account difficult to do and ""no on is available on the phone "" - reason is they are too busy making huge amounts of money while ignoring customer service - blame the virus !!!! they are coining it in",0
"I always find myself going back to amazon becouse there prices are so acceptable, however i have had several ordinary usages while buying from resellers that are allowed to advertise on there site, with one order taking two weeks to arrive, the real sting in the tail was that the HD-dvd went bust a couple of weeks later",1
